3.809354479549270422e+00 1.359434449467618933e+00
-1.051586941425495247e+00 -4.182628496089431991e+00
-2.690263766866798356e+00 3.499520625261872908e+00
2.721809439542200337e+00 2.840616922152250368e+00
1.854563049041326295e+00 -4.144339952445823982e+00
-2.230889505931412664e+00 1.239116164210464888e+00
4.806805759252551269e+00 -1.918393736982741959e+00
4.379799052519551594e+00 4.656511739797354110e+00
-4.473406334168284815e+00 -2.385690906783755949e+00
4.493228026053445845e+00 2.127899561382058380e-01
5.869303277704664978e-01 3.493621843028256180e+00
-9.864789222767882393e-01 -2.749569321632113983e+00
3.047504367982405427e+00 -3.039699038425738298e+00
-2.699650690629082028e+00 4.969774496475347192e+00
-1.532213367931932524e+00 8.860289821245448394e-01
2.447122195506601372e+00 -1.349651142870311737e+00
3.708990146289297130e+00 -7.347730749639822534e-01
8.166339816560981291e-01 1.194613789408133897e+00
-1.613818049736366333e+00 2.519371889092303363e-01
1.831833229782602324e+00 2.400804933087322013e+00
6.821309807565345551e-02 4.193276338225254918e+00
3.015685756588709410e+00 5.639564121875073610e-01
4.600934155843281914e+00 4.998930269408528915e+00
-3.701155374022915279e+00 2.341708798442653006e+00
1.412480216283174883e+00 -4.444796678605347218e+00
3.868602811919769735e+00 -4.926859466031761059e+00
3.019409272011904122e+00 -3.998118214428940664e+00
-3.817567248280707481e+00 -3.651998972304568714e+00
-4.454883393113724388e+00 5.763739239581511242e-04
5.435262314667159700e-01 -4.954194483067968946e+00
-2.813933792298406456e+00 7.785515597533256837e-01
3.201546756540013305e+00 -2.213461145398916141e+00
-2.649877990261120253e+00 -1.061811977012041552e+00
3.262589814267286670e+00 4.354467432427341578e+00
6.665223502045902748e-01 -2.301363354614671675e+00
-4.394849383335123427e+00 4.562510447975217431e+00
4.328435558330653521e+00 -1.257664131715630074e+00
3.161919046170597269e+00 2.280086466959303948e+00
-3.388676644241059854e+00 -4.389979805303334537e+00
1.108121902046973695e+00 -9.684038851341707499e-01
2.952406544298325386e+00 -4.272943856225396075e+00
1.774908822462544222e+00 -2.975911468966861761e+00
4.936385296513492449e-01 1.677139560332912893e+00
1.794423231684882047e+00 3.725948559857803488e-01
1.682355812454434663e+00 1.449423743165151102e+00
3.300516598703250537e+00 3.339098562094875433e-01
3.522103246791667530e+00 -2.745468753776245663e-01
2.237685168429846883e+00 -4.541861381621171923e+00
-9.628024094166676150e-02 7.895599598798019869e-01
-3.935649194622317992e+00 -3.389108155184104021e-01
-3.104869473423620185e+00 1.309248341226309620e+00
2.422807317187417375e+00 -4.676157161931192796e+00
1.551044878026850427e+00 -2.982126954161997467e+00
3.837264163025460917e+00 3.669043677936672410e+00
2.429163610963022357e+00 5.170977417619582184e-02
3.798547960699794501e+00 4.001715851131830703e-01
-4.328442854094689096e+00 -4.431146071042002532e-01
-2.042247031210280284e+00 1.290500680733567052e+00
4.252830081067266121e+00 -2.182316038182925411e+00
-7.118952052284130971e-01 -7.975918738729959045e-02
4.680372166964232861e+00 4.591468053977820318e+00
-3.852653265609600197e+00 -2.045890027305405034e+00
-8.229247496714409138e-01 3.469694131613181298e+00
2.207855986494781320e+00 4.645387188196583139e+00
-2.217659278593278049e+00 -4.644514536533579374e+00
1.421525141033779249e+00 -2.770346770031717476e+00
-4.702976038713333473e+00 4.482207715863864905e+00
6.196441225090731919e-01 -1.526647884814530620e+00
3.716684419020063856e+00 3.688804730777416552e+00
-2.800398852030350216e+00 1.052046180327393721e+00
-3.950697141703537696e+00 -4.212676560552677252e+00
-4.625541818516051507e+00 6.517455690994342632e-01
3.283421462304596972e+00 -4.868218702836490941e+00
-1.032593485768197539e+00 -1.276231435628147892e-01
1.034662628999273082e+00 9.205318207046655488e-01
3.924642682632560664e+00 4.286146229077528957e+00
1.383096793866437579e+00 -2.466844910405365798e+00
-2.588109385969330489e-01 3.520440507784707407e+00
2.456685064543342456e+00 1.555192883925620606e+00
-3.492621032170584172e+00 2.055356865130324451e-01
-4.093191084144737424e+00 -6.685036076303791930e-01
-8.778999900472257423e-01 -4.560853847506881387e+00
-1.795970967275057895e+00 4.801747807614848540e+00
-1.420881525196286965e+00 -1.181111079151705212e+00
-1.044757977323783393e+00 -3.281228463234992176e+00
-2.606591501422114376e+00 2.400262355782785129e+00
3.398544475380450791e+00 -4.343643860232315745e-02
-2.010142053147960794e+00 -1.311479691272317005e+00
3.965136814486491801e-01 2.289993390345332891e+00
5.974075075479570174e-01 -4.731221884150357049e+00
3.362537162867706542e+00 -2.636910760249048025e+00
-1.886162363632426509e+00 3.142884325299810655e-01
-1.241776271285039979e+00 4.392230245625471596e+00
-4.459301774087142789e+00 -8.854059192279351009e-02
-4.363636657330265400e+00 2.909166284837999328e+00
3.929163548122460270e+00 -1.277167209684386684e+00
2.656677717063686828e-01 -1.310630245862709486e-01
-4.694382219188236505e+00 -3.257605597415685672e+00
-3.538318694872808479e+00 -3.773563347538718915e+00
-8.607765483892135805e-01 4.548495869825121218e+00
1.430853288556868108e+00 5.260724376549399395e-01
1.260269908693459229e+00 -4.404229964432657241e+00
4.720779228700875407e+00 4.807162826206408113e-01
-1.600563012167745214e+00 1.711606388460209516e-01
1.246252205648678668e+00 3.281970742601329150e+00
1.605836992065574620e+00 -2.549770512362767860e+00
-2.510291464756089219e+00 1.071884365935488859e+00
1.841544486937873870e+00 4.065611152969870190e-01
4.506910901520191359e-01 -1.936348635203410939e+00
-4.999132996434001441e+00 -2.135761290138585622e+00
3.993118269137085008e+00 3.028307142362065107e+00
3.664969010451015308e+00 -4.502390893820096274e+00
-2.251837538327434718e+00 -4.757897506880835792e+00
3.894902710470539375e+00 -3.821218325802279381e+00
-3.807133983591443283e+00 3.369957951401728380e+00
2.485939084215918804e+00 3.181022690283027643e+00
-4.943277749883864480e+00 7.396879015489190579e-01
3.736828969928001953e+00 2.877276158627041447e+00
-1.984109743357009847e-02 -4.783153063992696019e+00
-4.425878808088129723e+00 4.165535375546108199e+00
-2.252357716600918991e+00 1.424590340607201355e-01
1.342434445737089810e+00 2.800678646529544125e-01
3.327091281536759482e+00 2.571097955031788729e+00
1.929650202182919827e+00 2.145185389531107489e+00
4.997925816217549055e+00 -3.673111717894821382e+00
6.529270128445352483e-01 -1.812780199519716806e+00
-2.911962675547815849e+00 -4.382657385067240341e+00
-1.950884736039069978e+00 2.822316502491075241e+00
4.943492015026833997e+00 4.569090004785769210e+00
-2.191348498811250600e+00 1.739244764755695449e+00
-2.831258284726370089e+00 1.003815932829954960e+00
1.934283240836024653e+00 3.425980666405674668e+00
2.992483650032352394e+00 -2.436080141165049007e+00
-3.523286164495721628e+00 2.293276609573081437e+00
-2.701972855879347435e+00 7.885650792565721545e-01
1.439065028637181776e+00 4.218808183564799918e+00
1.592353697883850394e+00 -4.102917063990911828e-01
-1.488046377733937220e+00 -4.234434286777184475e+00
-6.909895745881833307e-01 -4.026081418978616711e+00
1.485017593946134973e+00 5.192185115331735545e-01
3.644830885641887619e-01 3.160510733530763616e-02
2.553338190083284331e+00 1.946707358698010815e+00
-4.707442516575532032e+00 1.690279146137990907e+00
-2.567900578652769994e+00 3.681465470739627932e+00
1.994091125153756749e+00 4.956008919158199078e+00
-9.387505564511648970e-01 -2.662693830240403514e-02
3.636697472072551562e+00 3.758580930203144987e+00
8.522215311215584066e-01 1.784603429338247338e+00
-3.998284677823704669e-01 1.355187708181179396e+00
4.997009796264750392e+00 4.131573776880982152e+00
3.774811806829877270e+00 2.415594347789392415e+00
1.843722969087631114e+00 4.265606395721695421e+00
-1.124082975369389281e+00 -2.469184419583301260e+00
-4.225807731390252009e+00 2.079093946701341622e+00
4.707457741612309121e+00 3.866622099252641220e-01
-6.270897487517359536e-01 2.064540576177130937e+00
6.866975432022925929e-01 -3.986643779967255163e+00
4.381537893630921943e+00 -1.158667771204004993e-01
-2.877245677822211967e+00 -2.637441609783271801e+00
-1.653767070788169313e+00 -2.358281265649930791e+00
2.966500436501932292e+00 2.996317602571606287e+00
-2.749991938073130804e+00 -1.016140201510227214e+00
-8.930093098699778409e-01 1.978404066980204767e+00
1.887776422387974051e+00 9.036375344933054166e-01
1.987030517264543050e-01 4.822538647775287401e+00
-2.999934116595549760e+00 9.326686222580171659e-01
3.789194426522957571e+00 -1.051864497655455644e+00
-3.676217449151704120e+00 7.099805927918803050e-01
1.726052184289439850e+00 4.942084277253849578e+00
-3.057413566463455190e+00 -4.805320890339031870e+00
-9.012248817823031999e-02 -4.546537826370768087e+00
4.446983755422200701e+00 4.407958567026211583e+00
1.390747067163112582e+00 3.170032541299956819e+00
-2.029536176292501271e+00 1.932494812258784833e+00
-1.232593493590333544e+00 3.134135212214724575e+00
1.109822728751158394e+00 3.018591198451229474e+00
-4.100554637160536586e+00 -1.648758789951472181e-01
-4.554406845945941029e+00 -5.338576304875477518e-01
-4.195592040658877586e+00 3.570553975392922297e+00
7.669969750341785186e-01 -4.823507470291898969e+00
-2.624644795292008226e-01 -9.404900528948871852e-01
-4.073877388076498463e+00 4.688132284240541736e+00
-4.699141207212491622e+00 2.756071050380231924e+00
1.194934287261069095e+00 -2.050467756579301692e-01
-4.883347312088892167e+00 4.813032578309845988e+00
-1.665071505120037099e+00 -3.431786396270590789e+00
-3.901960182565593627e+00 -4.774573424395515353e+00
4.573933592355594158e+00 8.237649094303955977e-01
3.368639387728835644e+00 -4.244898292588722200e+00
1.096290818011512513e+00 -2.239546380481503896e+00
3.111774943675186478e+00 2.649611677420456779e+00
-3.682541166231660945e+00 -4.237865860818986974e+00
-4.752560597353956418e+00 -4.481100734676907393e+00
-7.971442566390276596e-01 -3.452101882764679885e-01
